userId	geneSymbol	geneName	entrezgene	score	gLink
CG10417	CG10417	NA	35492	0.717923177538439	https://www.ncbi.nlm.nih.gov/gene/?term=35492
CG10418	CG10418	NA	39408	0.959239510653674	https://www.ncbi.nlm.nih.gov/gene/?term=39408
CG10435	CG10435	NA	40948	0.581349721308738	https://www.ncbi.nlm.nih.gov/gene/?term=40948
CG10459	CG10459	NA	36000	-2.78740480259423	https://www.ncbi.nlm.nih.gov/gene/?term=36000
CG10462	CG10462	NA	35260	0.535017036436581	https://www.ncbi.nlm.nih.gov/gene/?term=35260
CG10465	CG10465	NA	35488	0.550994868207291	https://www.ncbi.nlm.nih.gov/gene/?term=35488
CG10469	CG10469	NA	38696	-1.41210825353514	https://www.ncbi.nlm.nih.gov/gene/?term=38696
CG10474	CG10474	NA	37211	-8.60223229125609	https://www.ncbi.nlm.nih.gov/gene/?term=37211
CG10476	CG10476	NA	37210	-7.02311214272044	https://www.ncbi.nlm.nih.gov/gene/?term=37210
CG10481	CG10481	NA	35273	-4.32524364984639	https://www.ncbi.nlm.nih.gov/gene/?term=35273
CG10483	CG10483	NA	38666	-2.83148981785222	https://www.ncbi.nlm.nih.gov/gene/?term=38666
CG10486	CG10486	NA	38664	-10.1270204475316	https://www.ncbi.nlm.nih.gov/gene/?term=38664
CG10492	CG10492	NA	35177	1.00598818844494	https://www.ncbi.nlm.nih.gov/gene/?term=35177
CG10505	CG10505	NA	37428	-2.8525126701554	https://www.ncbi.nlm.nih.gov/gene/?term=37428
CG10508	CG10508	NA	40342	-2.10212057197075	https://www.ncbi.nlm.nih.gov/gene/?term=40342
CG10510	CG10510	NA	40341	-5.48045153953054	https://www.ncbi.nlm.nih.gov/gene/?term=40341
CG10516	CG10516	NA	39738	-0.794611146429707	https://www.ncbi.nlm.nih.gov/gene/?term=39738
CG10527	CG10527	NA	37393	0.738862947347314	https://www.ncbi.nlm.nih.gov/gene/?term=37393
CG10543	CG10543	NA	37379	0.494905842370103	https://www.ncbi.nlm.nih.gov/gene/?term=37379
CG10550	CG10550	NA	43061	-0.912373875043152	https://www.ncbi.nlm.nih.gov/gene/?term=43061
CG10553	CG10553	NA	43064	-1.79579665751091	https://www.ncbi.nlm.nih.gov/gene/?term=43064
CG10555	CG10555	NA	31771	0.776609216723367	https://www.ncbi.nlm.nih.gov/gene/?term=31771
CG10559	CG10559	NA	43063	-3.49817786883992	https://www.ncbi.nlm.nih.gov/gene/?term=43063
CG10560	CG10560	NA	43065	-2.01096706163125	https://www.ncbi.nlm.nih.gov/gene/?term=43065
CG10562	CG10562	NA	43066	-1.26678130972186	https://www.ncbi.nlm.nih.gov/gene/?term=43066
CG10565	CG10565	NA	40332	0.404478799296541	https://www.ncbi.nlm.nih.gov/gene/?term=40332
CG10576	CG10576	NA	38645	0.464093343780237	https://www.ncbi.nlm.nih.gov/gene/?term=38645
CG10581	CG10581	NA	40326	-3.593268990787	https://www.ncbi.nlm.nih.gov/gene/?term=40326
CG10587	CG10587	NA	40318	-7.95059220467264	https://www.ncbi.nlm.nih.gov/gene/?term=40318
CG10589	CG10589	NA	40313	-4.41418298322683	https://www.ncbi.nlm.nih.gov/gene/?term=40313
CG10591	CG10591	NA	38634	-5.07217259355124	https://www.ncbi.nlm.nih.gov/gene/?term=38634
CG10592	CG10592	NA	38632	-0.697717108147172	https://www.ncbi.nlm.nih.gov/gene/?term=38632
CG10598	CG10598	NA	32713	-8.23946482185366	https://www.ncbi.nlm.nih.gov/gene/?term=32713
CG10600	CG10600	NA	35142	1.18914647735454	https://www.ncbi.nlm.nih.gov/gene/?term=35142
CG10602	CG10602	NA	35146	0.741667802253807	https://www.ncbi.nlm.nih.gov/gene/?term=35146
CG10631	CG10631	NA	35262	0.57099838808731	https://www.ncbi.nlm.nih.gov/gene/?term=35262
CG10651	CG10651	NA	35303	-8.80533534877185	https://www.ncbi.nlm.nih.gov/gene/?term=35303
CG10659	CG10659	NA	35285	-2.90547171714541	https://www.ncbi.nlm.nih.gov/gene/?term=35285
CG10660	CG10660	NA	39422	-0.941369747832836	https://www.ncbi.nlm.nih.gov/gene/?term=39422
CG10663	CG10663	NA	39421	-2.11960256854424	https://www.ncbi.nlm.nih.gov/gene/?term=39421
CG10694	CG10694	NA	42855	-8.83331362765868	https://www.ncbi.nlm.nih.gov/gene/?term=42855
CG10700	CG10700	NA	35183	-5.13344531378946	https://www.ncbi.nlm.nih.gov/gene/?term=35183
CG10710	CG10710	NA	39525	-1.59663365194422	https://www.ncbi.nlm.nih.gov/gene/?term=39525
CG10713	CG10713	NA	39508	-2.9021470939937	https://www.ncbi.nlm.nih.gov/gene/?term=39508
CG10725	CG10725	NA	39510	-0.937443368361496	https://www.ncbi.nlm.nih.gov/gene/?term=39510
CG10730	CG10730	NA	35291	-6.1929166704355	https://www.ncbi.nlm.nih.gov/gene/?term=35291
CG10738	CG10738	NA	39516	-3.28959127809378	https://www.ncbi.nlm.nih.gov/gene/?term=39516
CG10748	CG10748	NA	39469	-8.42752657147549	https://www.ncbi.nlm.nih.gov/gene/?term=39469
CG10750	CG10750	NA	35206	-8.9768602337036	https://www.ncbi.nlm.nih.gov/gene/?term=35206
CG10761	CG10761	NA	31749	-5.02896769769413	https://www.ncbi.nlm.nih.gov/gene/?term=31749
CG10764	CG10764	NA	36962	-4.55777643869762	https://www.ncbi.nlm.nih.gov/gene/?term=36962
CG1077	CG1077	NA	40751	1.64145119833413	https://www.ncbi.nlm.nih.gov/gene/?term=40751
CG10793	CG10793	NA	31308	-4.32375789019194	https://www.ncbi.nlm.nih.gov/gene/?term=31308
CG10795	CG10795	NA	37443	0.742556861990023	https://www.ncbi.nlm.nih.gov/gene/?term=37443
CG10801	CG10801	NA	31314	-2.7009691414074	https://www.ncbi.nlm.nih.gov/gene/?term=31314
CG10804	CG10804	NA	31317	-2.24204715556325	https://www.ncbi.nlm.nih.gov/gene/?term=31317
CG10809	CG10809	NA	39159	0.653802508580564	https://www.ncbi.nlm.nih.gov/gene/?term=39159
CG10834	CG10834	NA	35438	-7.55969220199563	https://www.ncbi.nlm.nih.gov/gene/?term=35438
CG10839	CG10839	NA	34944	-8.13111536013811	https://www.ncbi.nlm.nih.gov/gene/?term=34944
CG10841	CG10841	NA	41665	-7.28812859851264	https://www.ncbi.nlm.nih.gov/gene/?term=41665
CG10845	CG10845	NA	42978	-9.43939883652728	https://www.ncbi.nlm.nih.gov/gene/?term=42978
CG10853	CG10853	NA	38465	-8.18092416232385	https://www.ncbi.nlm.nih.gov/gene/?term=38465
CG10859	CG10859	NA	34756	-4.64262094962053	https://www.ncbi.nlm.nih.gov/gene/?term=34756
CG10862	CG10862	NA	38437	-9.41537536767392	https://www.ncbi.nlm.nih.gov/gene/?term=38437
CG10863	CG10863	NA	38463	0.666366901496141	https://www.ncbi.nlm.nih.gov/gene/?term=38463
CG10864	CG10864	NA	42222	-2.60735574756638	https://www.ncbi.nlm.nih.gov/gene/?term=42222
CG10869	CG10869	NA	33337	-5.29312829925222	https://www.ncbi.nlm.nih.gov/gene/?term=33337
CG10874	CG10874	NA	33394	0.472006901305693	https://www.ncbi.nlm.nih.gov/gene/?term=33394
CG10887	CG10887	NA	42399	-5.96003130511144	https://www.ncbi.nlm.nih.gov/gene/?term=42399
CG10899	CG10899	NA	42965	-4.89033069739006	https://www.ncbi.nlm.nih.gov/gene/?term=42965
CG1090	CG1090	NA	40551	-1.08456405430884	https://www.ncbi.nlm.nih.gov/gene/?term=40551
CG10909	CG10909	NA	41581	-8.24752556062199	https://www.ncbi.nlm.nih.gov/gene/?term=41581
CG10915	CG10915	NA	37076	0.653678674711303	https://www.ncbi.nlm.nih.gov/gene/?term=37076
CG10916	CG10916	NA	37081	-2.21009988463302	https://www.ncbi.nlm.nih.gov/gene/?term=37081
CG10919	CG10919	NA	40917	-8.34071161348371	https://www.ncbi.nlm.nih.gov/gene/?term=40917
CG10920	CG10920	NA	31688	-6.04364483761791	https://www.ncbi.nlm.nih.gov/gene/?term=31688
CG10924	CG10924	NA	37130	-0.967111509151084	https://www.ncbi.nlm.nih.gov/gene/?term=37130
CG10931	CG10931	NA	37024	-7.35942852861892	https://www.ncbi.nlm.nih.gov/gene/?term=37024
CG10934	CG10934	NA	37013	-3.9804344488429	https://www.ncbi.nlm.nih.gov/gene/?term=37013
CG10936	CG10936	NA	37000	-0.671578361641663	https://www.ncbi.nlm.nih.gov/gene/?term=37000
CG10950	CG10950	NA	36942	-5.56523323504987	https://www.ncbi.nlm.nih.gov/gene/?term=36942
CG10953	CG10953	NA	36941	-3.01639151401228	https://www.ncbi.nlm.nih.gov/gene/?term=36941
CG10958	CG10958	NA	31736	-2.54521076916053	https://www.ncbi.nlm.nih.gov/gene/?term=31736
CG10959	CG10959	NA	31743	0.702932327341446	https://www.ncbi.nlm.nih.gov/gene/?term=31743
CG10960	CG10960	NA	39458	0.570083896496336	https://www.ncbi.nlm.nih.gov/gene/?term=39458
CG10969	CG10969	NA	39451	-4.49249789680519	https://www.ncbi.nlm.nih.gov/gene/?term=39451
CG10970	CG10970	NA	31830	-3.34866372665105	https://www.ncbi.nlm.nih.gov/gene/?term=31830
CG10973	CG10973	NA	39447	1.0909898596536	https://www.ncbi.nlm.nih.gov/gene/?term=39447
CG10979	CG10979	NA	40720	0.580316411654258	https://www.ncbi.nlm.nih.gov/gene/?term=40720
CG10993	CG10993	NA	32344	-7.85180347659013	https://www.ncbi.nlm.nih.gov/gene/?term=32344
CG10996	CG10996	NA	32345	-8.95528153461666	https://www.ncbi.nlm.nih.gov/gene/?term=32345
CG11000	CG11000	NA	40721	-1.20483911020587	https://www.ncbi.nlm.nih.gov/gene/?term=40721
CG11007	CG11007	NA	37249	0.542803437676561	https://www.ncbi.nlm.nih.gov/gene/?term=37249
CG11018	CG11018	NA	37259	-8.56393421955906	https://www.ncbi.nlm.nih.gov/gene/?term=37259
CG11023	CG11023	NA	33155	-4.58598579581979	https://www.ncbi.nlm.nih.gov/gene/?term=33155
CG11029	CG11029	NA	33804	-1.8243910217715	https://www.ncbi.nlm.nih.gov/gene/?term=33804
CG11037	CG11037	NA	40317	-4.57301340759766	https://www.ncbi.nlm.nih.gov/gene/?term=40317
CG11041	CG11041	NA	37278	-3.89657354500893	https://www.ncbi.nlm.nih.gov/gene/?term=37278
CG11044	CG11044	NA	37281	-1.32629832152759	https://www.ncbi.nlm.nih.gov/gene/?term=37281
CG11052	CG11052	NA	49997	-3.42741772613114	https://www.ncbi.nlm.nih.gov/gene/?term=49997
CG11060	CG11060	NA	35641	-3.4015104066528	https://www.ncbi.nlm.nih.gov/gene/?term=35641
CG11068	CG11068	NA	32357	-5.45531790764702	https://www.ncbi.nlm.nih.gov/gene/?term=32357
CG11069	CG11069	NA	42976	-2.4111655703784	https://www.ncbi.nlm.nih.gov/gene/?term=42976
CG11070	CG11070	NA	33932	0.521623850200171	https://www.ncbi.nlm.nih.gov/gene/?term=33932
CG11076	CG11076	NA	43830	0.443248745521446	https://www.ncbi.nlm.nih.gov/gene/?term=43830
CG11085	CG11085	NA	32213	-8.13276351496548	https://www.ncbi.nlm.nih.gov/gene/?term=32213
CG11099	CG11099	NA	37282	-1.8125072986265	https://www.ncbi.nlm.nih.gov/gene/?term=37282
CG11112	CG11112	NA	35658	-7.91333051992219	https://www.ncbi.nlm.nih.gov/gene/?term=35658
CG11113	CG11113	NA	35659	-7.98995796957863	https://www.ncbi.nlm.nih.gov/gene/?term=35659
CG11122	CG11122	NA	32046	0.646915327871311	https://www.ncbi.nlm.nih.gov/gene/?term=32046
CG1113	CG1113	NA	40629	-4.11910466679906	https://www.ncbi.nlm.nih.gov/gene/?term=40629
CG11131	CG11131	NA	40511	-6.33615601126545	https://www.ncbi.nlm.nih.gov/gene/?term=40511
CG11145	CG11145	NA	35663	-8.27224492071531	https://www.ncbi.nlm.nih.gov/gene/?term=35663
CG11149	CG11149	NA	33800	-1.28049136443873	https://www.ncbi.nlm.nih.gov/gene/?term=33800
CG11155	CG11155	NA	43822	-1.47186982328697	https://www.ncbi.nlm.nih.gov/gene/?term=43822
CG11159	CG11159	NA	37341	-8.72784063506289	https://www.ncbi.nlm.nih.gov/gene/?term=37341
CG11162	CG11162	NA	32325	-3.34168717974726	https://www.ncbi.nlm.nih.gov/gene/?term=32325
CG11168	CG11168	NA	42981	-0.828546140023927	https://www.ncbi.nlm.nih.gov/gene/?term=42981
CG11191	CG11191	NA	35765	-2.07735680451985	https://www.ncbi.nlm.nih.gov/gene/?term=35765
CG11192	CG11192	NA	37309	-3.4945797453766	https://www.ncbi.nlm.nih.gov/gene/?term=37309
CG11208	CG11208	NA	37285	0.487689256573133	https://www.ncbi.nlm.nih.gov/gene/?term=37285
CG11211	CG11211	NA	35545	-1.56772499710923	https://www.ncbi.nlm.nih.gov/gene/?term=35545
CG11221	CG11221	NA	33948	-1.70014885424402	https://www.ncbi.nlm.nih.gov/gene/?term=33948
CG11226	CG11226	NA	40501	-2.29543113123783	https://www.ncbi.nlm.nih.gov/gene/?term=40501
CG11227	CG11227	NA	33071	-9.77855269729342	https://www.ncbi.nlm.nih.gov/gene/?term=33071
CG11247	CG11247	NA	40414	0.584480300561788	https://www.ncbi.nlm.nih.gov/gene/?term=40414
CG11249	CG11249	NA	40409	-8.56647136831551	https://www.ncbi.nlm.nih.gov/gene/?term=40409
CG11251	CG11251	NA	39490	-4.60073646621547	https://www.ncbi.nlm.nih.gov/gene/?term=39490
CG1126	CG1126	NA	40600	-4.54773847458757	https://www.ncbi.nlm.nih.gov/gene/?term=40600
CG11267	CG11267	NA	39476	0.516545773934868	https://www.ncbi.nlm.nih.gov/gene/?term=39476
CG11269	CG11269	NA	37527	-2.61305015738154	https://www.ncbi.nlm.nih.gov/gene/?term=37527
CG11275	CG11275	NA	37534	-1.59042048857968	https://www.ncbi.nlm.nih.gov/gene/?term=37534
CG11284	CG11284	NA	31804	0.743701098626177	https://www.ncbi.nlm.nih.gov/gene/?term=31804
CG11289	CG11289	NA	33993	-4.99262582047745	https://www.ncbi.nlm.nih.gov/gene/?term=33993
CG11291	CG11291	NA	37541	-6.48718742700416	https://www.ncbi.nlm.nih.gov/gene/?term=37541
CG11294	CG11294	NA	31807	-4.06672852315462	https://www.ncbi.nlm.nih.gov/gene/?term=31807
CG11300	CG11300	NA	37760	-7.62935812421653	https://www.ncbi.nlm.nih.gov/gene/?term=37760
CG11307	CG11307	NA	40400	0.774503952504438	https://www.ncbi.nlm.nih.gov/gene/?term=40400
CG11313	CG11313	NA	43646	-2.89362828389887	https://www.ncbi.nlm.nih.gov/gene/?term=43646
CG11317	CG11317	NA	43676	-2.00587243633459	https://www.ncbi.nlm.nih.gov/gene/?term=43676
CG11318	CG11318	NA	43678	-2.20608665556782	https://www.ncbi.nlm.nih.gov/gene/?term=43678
CG11319	CG11319	NA	33923	-0.962724046415739	https://www.ncbi.nlm.nih.gov/gene/?term=33923
CG11327	CG11327	NA	33940	-3.92251351030589	https://www.ncbi.nlm.nih.gov/gene/?term=33940
CG11333	CG11333	NA	43714	-4.1384777474362	https://www.ncbi.nlm.nih.gov/gene/?term=43714
CG11349	CG11349	NA	38552	-3.9072639045519	https://www.ncbi.nlm.nih.gov/gene/?term=38552
CG11350	CG11350	NA	38554	-4.87202413254129	https://www.ncbi.nlm.nih.gov/gene/?term=38554
CG11353	CG11353	NA	38560	-2.09222424993677	https://www.ncbi.nlm.nih.gov/gene/?term=38560
CG11356	CG11356	NA	32178	-8.18503633094604	https://www.ncbi.nlm.nih.gov/gene/?term=32178
CG11357	CG11357	NA	38561	0.708890414553218	https://www.ncbi.nlm.nih.gov/gene/?term=38561
CG1136	CG1136	NA	38479	-0.868770118243136	https://www.ncbi.nlm.nih.gov/gene/?term=38479
CG11360	CG11360	NA	43810	-0.411481184406954	https://www.ncbi.nlm.nih.gov/gene/?term=43810
CG11362	CG11362	NA	37574	-5.96603179959715	https://www.ncbi.nlm.nih.gov/gene/?term=37574
CG11369	CG11369	NA	31675	-4.95550702191454	https://www.ncbi.nlm.nih.gov/gene/?term=31675
CG1137	CG1137	NA	40803	-3.44607767669251	https://www.ncbi.nlm.nih.gov/gene/?term=40803
CG11370	CG11370	NA	40486	-5.39634883447758	https://www.ncbi.nlm.nih.gov/gene/?term=40486
CG11373	CG11373	NA	50152	-7.64785793981758	https://www.ncbi.nlm.nih.gov/gene/?term=50152
CG11379	CG11379	NA	31062	-3.5340346228079	https://www.ncbi.nlm.nih.gov/gene/?term=31062
CG1138	CG1138	NA	40805	-7.51305726052358	https://www.ncbi.nlm.nih.gov/gene/?term=40805
CG11380	CG11380	NA	31065	-1.83839307966527	https://www.ncbi.nlm.nih.gov/gene/?term=31065
CG11381	CG11381	NA	31067	1.0993217289399	https://www.ncbi.nlm.nih.gov/gene/?term=31067
CG11384	CG11384	NA	31061	-3.78646652169155	https://www.ncbi.nlm.nih.gov/gene/?term=31061
CG1139	CG1139	NA	38264	-2.08757003684398	https://www.ncbi.nlm.nih.gov/gene/?term=38264
CG11399	CG11399	NA	40295	0.942433799181687	https://www.ncbi.nlm.nih.gov/gene/?term=40295
CG11404	CG11404	NA	40474	-8.64664763627838	https://www.ncbi.nlm.nih.gov/gene/?term=40474
CG11406	CG11406	NA	37877	-9.19320029056979	https://www.ncbi.nlm.nih.gov/gene/?term=37877
CG11407	CG11407	NA	42354	-1.41591769444955	https://www.ncbi.nlm.nih.gov/gene/?term=42354
CG11409	CG11409	NA	31078	-1.70580950308622	https://www.ncbi.nlm.nih.gov/gene/?term=31078
CG11414	CG11414	NA	37923	0.486477719520181	https://www.ncbi.nlm.nih.gov/gene/?term=37923
CG1143	CG1143	NA	38329	-1.04966865462854	https://www.ncbi.nlm.nih.gov/gene/?term=38329
CG11437	CG11437	NA	40470	-7.53745203080448	https://www.ncbi.nlm.nih.gov/gene/?term=40470
CG11438	CG11438	NA	40469	-2.02589356385902	https://www.ncbi.nlm.nih.gov/gene/?term=40469
CG11448	CG11448	NA	31090	0.429608369501344	https://www.ncbi.nlm.nih.gov/gene/?term=31090
CG11449	CG11449	NA	40467	-8.68320779807815	https://www.ncbi.nlm.nih.gov/gene/?term=40467
CG11458	CG11458	NA	50110	-2.35495420988841	https://www.ncbi.nlm.nih.gov/gene/?term=50110
CG11486	CG11486	NA	38369	0.719228382778199	https://www.ncbi.nlm.nih.gov/gene/?term=38369
CG11498	CG11498	NA	43585	-5.11221506507498	https://www.ncbi.nlm.nih.gov/gene/?term=43585
CG11504	CG11504	NA	43557	0.862204551410444	https://www.ncbi.nlm.nih.gov/gene/?term=43557
CG11505	CG11505	NA	38399	0.717797196455386	https://www.ncbi.nlm.nih.gov/gene/?term=38399
CG11523	CG11523	NA	40458	0.720874511886627	https://www.ncbi.nlm.nih.gov/gene/?term=40458
CG11529	CG11529	NA	39395	-4.26374037262418	https://www.ncbi.nlm.nih.gov/gene/?term=39395
CG11550	CG11550	NA	43731	-1.94888410026946	https://www.ncbi.nlm.nih.gov/gene/?term=43731
CG11581	CG11581	NA	32362	-7.28316906748478	https://www.ncbi.nlm.nih.gov/gene/?term=32362
CG11584	CG11584	NA	32363	-3.50082663418389	https://www.ncbi.nlm.nih.gov/gene/?term=32363
CG11585	CG11585	NA	32365	-5.01441703176047	https://www.ncbi.nlm.nih.gov/gene/?term=32365
CG11588	CG11588	NA	39347	-8.7155278494492	https://www.ncbi.nlm.nih.gov/gene/?term=39347
CG11593	CG11593	NA	38477	0.918290947364295	https://www.ncbi.nlm.nih.gov/gene/?term=38477
CG11597	CG11597	NA	39337	-3.20605113262969	https://www.ncbi.nlm.nih.gov/gene/?term=39337
CG11598	CG11598	NA	41554	-5.40691469084637	https://www.ncbi.nlm.nih.gov/gene/?term=41554
CG11600	CG11600	NA	41555	-4.67696912217631	https://www.ncbi.nlm.nih.gov/gene/?term=41555
CG11608	CG11608	NA	41556	-9.04486085362807	https://www.ncbi.nlm.nih.gov/gene/?term=41556
CG11617	CG11617	NA	33183	-1.20690919162974	https://www.ncbi.nlm.nih.gov/gene/?term=33183
CG11626	CG11626	NA	42323	-5.18465278571973	https://www.ncbi.nlm.nih.gov/gene/?term=42323
CG11629	CG11629	NA	35431	-8.94462742665928	https://www.ncbi.nlm.nih.gov/gene/?term=35431
CG11630	CG11630	NA	35429	-5.17703703633292	https://www.ncbi.nlm.nih.gov/gene/?term=35429
CG11634	CG11634	NA	35434	-5.68844780088572	https://www.ncbi.nlm.nih.gov/gene/?term=35434
CG11635	CG11635	NA	35808	-3.85909190307721	https://www.ncbi.nlm.nih.gov/gene/?term=35808
CG11638	CG11638	NA	31050	-1.45850085606309	https://www.ncbi.nlm.nih.gov/gene/?term=31050
CG11655	CG11655	NA	32472	0.674754078656374	https://www.ncbi.nlm.nih.gov/gene/?term=32472
CG11656	CG11656	NA	41600	-6.56851564503629	https://www.ncbi.nlm.nih.gov/gene/?term=41600
CG11659	CG11659	NA	42352	-2.54569304044403	https://www.ncbi.nlm.nih.gov/gene/?term=42352
CG11663	CG11663	NA	31036	-8.3462693556414	https://www.ncbi.nlm.nih.gov/gene/?term=31036
CG11664	CG11664	NA	31033	-7.65963182742441	https://www.ncbi.nlm.nih.gov/gene/?term=31033
CG11666	CG11666	NA	50121	-7.27701546379434	https://www.ncbi.nlm.nih.gov/gene/?term=50121
CG11668	CG11668	NA	41606	-5.79055178241579	https://www.ncbi.nlm.nih.gov/gene/?term=41606
CG11670	CG11670	NA	41608	-3.63940265809222	https://www.ncbi.nlm.nih.gov/gene/?term=41608
CG11672	CG11672	NA	40977	-1.34280191155501	https://www.ncbi.nlm.nih.gov/gene/?term=40977
CG11674	CG11674	NA	32374	0.643080761551727	https://www.ncbi.nlm.nih.gov/gene/?term=32374
CG11693	CG11693	NA	40984	-5.09202544871976	https://www.ncbi.nlm.nih.gov/gene/?term=40984
CG11694	CG11694	NA	40985	-6.02182070947229	https://www.ncbi.nlm.nih.gov/gene/?term=40985
CG11703	CG11703	NA	42307	-4.25131646211674	https://www.ncbi.nlm.nih.gov/gene/?term=42307
CG11714	CG11714	NA	3772566	-4.59359880928402	https://www.ncbi.nlm.nih.gov/gene/?term=3772566
CG11726	CG11726	NA	39275	-8.77291198580022	https://www.ncbi.nlm.nih.gov/gene/?term=39275
CG11737	CG11737	NA	41009	0.729003274591932	https://www.ncbi.nlm.nih.gov/gene/?term=41009
CG11756	CG11756	NA	32074	-5.44843781246484	https://www.ncbi.nlm.nih.gov/gene/?term=32074
CG11807	CG11807	NA	36683	0.616363227119368	https://www.ncbi.nlm.nih.gov/gene/?term=36683
CG11811	CG11811	NA	39213	0.822155533474388	https://www.ncbi.nlm.nih.gov/gene/?term=39213
CG11815	CG11815	NA	38263	-6.28956786028764	https://www.ncbi.nlm.nih.gov/gene/?term=38263
CG11816	CG11816	NA	32310	-3.72169271384921	https://www.ncbi.nlm.nih.gov/gene/?term=32310
CG11825	CG11825	NA	36099	0.940994502445806	https://www.ncbi.nlm.nih.gov/gene/?term=36099
CG11828	CG11828	NA	43416	-4.76334850046254	https://www.ncbi.nlm.nih.gov/gene/?term=43416
CG11843	CG11843	NA	43432	-3.5925523522948	https://www.ncbi.nlm.nih.gov/gene/?term=43432
CG11851	CG11851	NA	43031	0.72797504301174	https://www.ncbi.nlm.nih.gov/gene/?term=43031
CG11854	CG11854	NA	43037	-5.26675668756756	https://www.ncbi.nlm.nih.gov/gene/?term=43037
CG11857	CG11857	NA	43042	0.591880494165184	https://www.ncbi.nlm.nih.gov/gene/?term=43042
CG11865	CG11865	NA	34917	-7.73686499271694	https://www.ncbi.nlm.nih.gov/gene/?term=34917
CG11873	CG11873	NA	43435	0.787602862584693	https://www.ncbi.nlm.nih.gov/gene/?term=43435
CG11893	CG11893	NA	43056	-9.3257814221127	https://www.ncbi.nlm.nih.gov/gene/?term=43056
CG11897	CG11897	NA	43450	0.872354959471195	https://www.ncbi.nlm.nih.gov/gene/?term=43450
CG11898	CG11898	NA	43451	-2.76871735190912	https://www.ncbi.nlm.nih.gov/gene/?term=43451
CG11905	CG11905	NA	39895	-4.18379879402717	https://www.ncbi.nlm.nih.gov/gene/?term=39895
CG11929	CG11929	NA	33668	-9.7667745084182	https://www.ncbi.nlm.nih.gov/gene/?term=33668
CG11951	CG11951	NA	43463	-1.4747631393046	https://www.ncbi.nlm.nih.gov/gene/?term=43463
CG11966	CG11966	NA	41069	-3.75621891139098	https://www.ncbi.nlm.nih.gov/gene/?term=41069
CG11970	CG11970	NA	41072	0.39092251958753	https://www.ncbi.nlm.nih.gov/gene/?term=41072
CG11977	CG11977	NA	41076	-8.6627010258344	https://www.ncbi.nlm.nih.gov/gene/?term=41076
CG11980	CG11980	NA	41078	0.528773378330378	https://www.ncbi.nlm.nih.gov/gene/?term=41078
CG11982	CG11982	NA	41080	0.501108098392598	https://www.ncbi.nlm.nih.gov/gene/?term=41080
CG11983	CG11983	NA	41081	-3.27963165102555	https://www.ncbi.nlm.nih.gov/gene/?term=41081
CG11997	CG11997	NA	41093	-4.77141993774168	https://www.ncbi.nlm.nih.gov/gene/?term=41093
CG12003	CG12003	NA	38183	-8.47200265522404	https://www.ncbi.nlm.nih.gov/gene/?term=38183
CG12004	CG12004	NA	38185	0.403146536136392	https://www.ncbi.nlm.nih.gov/gene/?term=38185
CG12009	CG12009	NA	38405	-3.84851992910577	https://www.ncbi.nlm.nih.gov/gene/?term=38405
