userId	geneSymbol	geneName	entrezgene	score	gLink
CG10841	CG10841	NA	41665	-5.72819311724604	https://www.ncbi.nlm.nih.gov/gene/?term=41665
CG10845	CG10845	NA	42978	-5.76027575701932	https://www.ncbi.nlm.nih.gov/gene/?term=42978
CG10853	CG10853	NA	38465	-7.63923715728975	https://www.ncbi.nlm.nih.gov/gene/?term=38465
CG10859	CG10859	NA	34756	-4.50728534023427	https://www.ncbi.nlm.nih.gov/gene/?term=34756
CG10862	CG10862	NA	38437	-6.89139699208951	https://www.ncbi.nlm.nih.gov/gene/?term=38437
CG10863	CG10863	NA	38463	0.57486498703481	https://www.ncbi.nlm.nih.gov/gene/?term=38463
CG10864	CG10864	NA	42222	-2.30371172852009	https://www.ncbi.nlm.nih.gov/gene/?term=42222
CG10869	CG10869	NA	33337	-5.26015843535415	https://www.ncbi.nlm.nih.gov/gene/?term=33337
CG10887	CG10887	NA	42399	-5.67613370367452	https://www.ncbi.nlm.nih.gov/gene/?term=42399
CG10899	CG10899	NA	42965	-5.99564910254365	https://www.ncbi.nlm.nih.gov/gene/?term=42965
CG1090	CG1090	NA	40551	-1.31616505832259	https://www.ncbi.nlm.nih.gov/gene/?term=40551
CG10909	CG10909	NA	41581	-5.64001810477481	https://www.ncbi.nlm.nih.gov/gene/?term=41581
CG10910	CG10910	NA	37052	0.853101895171391	https://www.ncbi.nlm.nih.gov/gene/?term=37052
CG10915	CG10915	NA	37076	0.488387022323714	https://www.ncbi.nlm.nih.gov/gene/?term=37076
CG10916	CG10916	NA	37081	-1.56783070105308	https://www.ncbi.nlm.nih.gov/gene/?term=37081
CG10918	CG10918	NA	33123	-6.25312004225861	https://www.ncbi.nlm.nih.gov/gene/?term=33123
CG10919	CG10919	NA	40917	-5.73056629685722	https://www.ncbi.nlm.nih.gov/gene/?term=40917
CG10920	CG10920	NA	31688	-8.24305293888065	https://www.ncbi.nlm.nih.gov/gene/?term=31688
CG10924	CG10924	NA	37130	-1.36888048777813	https://www.ncbi.nlm.nih.gov/gene/?term=37130
CG10931	CG10931	NA	37024	-7.78404385991579	https://www.ncbi.nlm.nih.gov/gene/?term=37024
CG10934	CG10934	NA	37013	-4.26161657134254	https://www.ncbi.nlm.nih.gov/gene/?term=37013
CG10947	CG10947	NA	35309	-0.803634235802655	https://www.ncbi.nlm.nih.gov/gene/?term=35309
CG10953	CG10953	NA	36941	-2.7595957306204	https://www.ncbi.nlm.nih.gov/gene/?term=36941
CG10958	CG10958	NA	31736	-1.44236601223728	https://www.ncbi.nlm.nih.gov/gene/?term=31736
CG10960	CG10960	NA	39458	0.497580988710747	https://www.ncbi.nlm.nih.gov/gene/?term=39458
CG10969	CG10969	NA	39451	-5.45822182949559	https://www.ncbi.nlm.nih.gov/gene/?term=39451
CG10970	CG10970	NA	31830	-4.72266933628748	https://www.ncbi.nlm.nih.gov/gene/?term=31830
CG10979	CG10979	NA	40720	0.582750323904224	https://www.ncbi.nlm.nih.gov/gene/?term=40720
CG10996	CG10996	NA	32345	-6.40107097049732	https://www.ncbi.nlm.nih.gov/gene/?term=32345
CG11018	CG11018	NA	37259	-4.81177618416273	https://www.ncbi.nlm.nih.gov/gene/?term=37259
CG11023	CG11023	NA	33155	-3.11138059759404	https://www.ncbi.nlm.nih.gov/gene/?term=33155
CG11029	CG11029	NA	33804	-1.40564289824169	https://www.ncbi.nlm.nih.gov/gene/?term=33804
CG11034	CG11034	NA	33810	0.485307829415199	https://www.ncbi.nlm.nih.gov/gene/?term=33810
CG11037	CG11037	NA	40317	-5.06817053108196	https://www.ncbi.nlm.nih.gov/gene/?term=40317
CG11041	CG11041	NA	37278	-3.51566011865088	https://www.ncbi.nlm.nih.gov/gene/?term=37278
CG11044	CG11044	NA	37281	-1.25207611803383	https://www.ncbi.nlm.nih.gov/gene/?term=37281
CG11052	CG11052	NA	49997	-3.70590160974773	https://www.ncbi.nlm.nih.gov/gene/?term=49997
CG11060	CG11060	NA	35641	-2.97605604545945	https://www.ncbi.nlm.nih.gov/gene/?term=35641
CG11069	CG11069	NA	42976	-2.00384680448867	https://www.ncbi.nlm.nih.gov/gene/?term=42976
CG11076	CG11076	NA	43830	0.475053071458715	https://www.ncbi.nlm.nih.gov/gene/?term=43830
CG11085	CG11085	NA	32213	-3.35515928584278	https://www.ncbi.nlm.nih.gov/gene/?term=32213
CG11099	CG11099	NA	37282	-1.88431950289918	https://www.ncbi.nlm.nih.gov/gene/?term=37282
CG11106	CG11106	NA	32062	-7.43219448125383	https://www.ncbi.nlm.nih.gov/gene/?term=32062
CG11112	CG11112	NA	35658	-4.26463565664022	https://www.ncbi.nlm.nih.gov/gene/?term=35658
CG11113	CG11113	NA	35659	-6.48321851814423	https://www.ncbi.nlm.nih.gov/gene/?term=35659
CG1113	CG1113	NA	40629	-3.416964716799	https://www.ncbi.nlm.nih.gov/gene/?term=40629
CG11149	CG11149	NA	33800	-1.52976687634852	https://www.ncbi.nlm.nih.gov/gene/?term=33800
CG11155	CG11155	NA	43822	-1.27874855797574	https://www.ncbi.nlm.nih.gov/gene/?term=43822
CG11159	CG11159	NA	37341	-4.6126131110946504	https://www.ncbi.nlm.nih.gov/gene/?term=37341
CG11162	CG11162	NA	32325	-3.5875472870909	https://www.ncbi.nlm.nih.gov/gene/?term=32325
CG11192	CG11192	NA	37309	-6.42669876675027	https://www.ncbi.nlm.nih.gov/gene/?term=37309
CG11208	CG11208	NA	37285	0.50337954065258	https://www.ncbi.nlm.nih.gov/gene/?term=37285
CG11221	CG11221	NA	33948	-1.64079085078553	https://www.ncbi.nlm.nih.gov/gene/?term=33948
CG11226	CG11226	NA	40501	-3.2097862385071	https://www.ncbi.nlm.nih.gov/gene/?term=40501
CG11227	CG11227	NA	33071	-5.08737049685927	https://www.ncbi.nlm.nih.gov/gene/?term=33071
CG11249	CG11249	NA	40409	-4.88545640343183	https://www.ncbi.nlm.nih.gov/gene/?term=40409
CG11251	CG11251	NA	39490	-8.07100983064833	https://www.ncbi.nlm.nih.gov/gene/?term=39490
CG1126	CG1126	NA	40600	-3.53146361339679	https://www.ncbi.nlm.nih.gov/gene/?term=40600
CG11267	CG11267	NA	39476	0.564044512741707	https://www.ncbi.nlm.nih.gov/gene/?term=39476
CG11269	CG11269	NA	37527	-2.46608950872474	https://www.ncbi.nlm.nih.gov/gene/?term=37527
CG11284	CG11284	NA	31804	0.499962651179205	https://www.ncbi.nlm.nih.gov/gene/?term=31804
CG11289	CG11289	NA	33993	-4.47104486727367	https://www.ncbi.nlm.nih.gov/gene/?term=33993
CG11291	CG11291	NA	37541	-6.35895428468768	https://www.ncbi.nlm.nih.gov/gene/?term=37541
CG11294	CG11294	NA	31807	-3.38772970964896	https://www.ncbi.nlm.nih.gov/gene/?term=31807
CG11298	CG11298	NA	37553	-6.02510180406833	https://www.ncbi.nlm.nih.gov/gene/?term=37553
CG11313	CG11313	NA	43646	-2.80572045227479	https://www.ncbi.nlm.nih.gov/gene/?term=43646
CG11317	CG11317	NA	43676	-1.31079649124156	https://www.ncbi.nlm.nih.gov/gene/?term=43676
CG11319	CG11319	NA	33923	-0.859431420615718	https://www.ncbi.nlm.nih.gov/gene/?term=33923
CG11322	CG11322	NA	33949	-3.92500259654637	https://www.ncbi.nlm.nih.gov/gene/?term=33949
CG11327	CG11327	NA	33940	-5.58705715294709	https://www.ncbi.nlm.nih.gov/gene/?term=33940
CG11333	CG11333	NA	43714	-4.16099624049062	https://www.ncbi.nlm.nih.gov/gene/?term=43714
CG11349	CG11349	NA	38552	-5.76703558962851	https://www.ncbi.nlm.nih.gov/gene/?term=38552
CG11350	CG11350	NA	38554	-5.5419006994322	https://www.ncbi.nlm.nih.gov/gene/?term=38554
CG11353	CG11353	NA	38560	-1.29394926398119	https://www.ncbi.nlm.nih.gov/gene/?term=38560
CG11356	CG11356	NA	32178	-7.64334934493495	https://www.ncbi.nlm.nih.gov/gene/?term=32178
CG11357	CG11357	NA	38561	0.531712412403135	https://www.ncbi.nlm.nih.gov/gene/?term=38561
CG11360	CG11360	NA	43810	-0.433757230936684	https://www.ncbi.nlm.nih.gov/gene/?term=43810
CG11362	CG11362	NA	37574	-5.0646040286978	https://www.ncbi.nlm.nih.gov/gene/?term=37574
CG11369	CG11369	NA	31675	-5.82409115827996	https://www.ncbi.nlm.nih.gov/gene/?term=31675
CG1137	CG1137	NA	40803	-3.33732431115086	https://www.ncbi.nlm.nih.gov/gene/?term=40803
CG11370	CG11370	NA	40486	-4.20225275026877	https://www.ncbi.nlm.nih.gov/gene/?term=40486
CG11379	CG11379	NA	31062	-3.65185986349896	https://www.ncbi.nlm.nih.gov/gene/?term=31062
CG1138	CG1138	NA	40805	-6.97059050102268	https://www.ncbi.nlm.nih.gov/gene/?term=40805
CG11380	CG11380	NA	31065	-1.68666455248104	https://www.ncbi.nlm.nih.gov/gene/?term=31065
CG11381	CG11381	NA	31067	1.63969278202647	https://www.ncbi.nlm.nih.gov/gene/?term=31067
CG11384	CG11384	NA	31061	-3.65094278056818	https://www.ncbi.nlm.nih.gov/gene/?term=31061
CG1139	CG1139	NA	38264	-2.34530873036144	https://www.ncbi.nlm.nih.gov/gene/?term=38264
CG11399	CG11399	NA	40295	0.688975811173735	https://www.ncbi.nlm.nih.gov/gene/?term=40295
CG11404	CG11404	NA	40474	-4.15034357249176	https://www.ncbi.nlm.nih.gov/gene/?term=40474
CG11406	CG11406	NA	37877	-4.93603367566734	https://www.ncbi.nlm.nih.gov/gene/?term=37877
CG11409	CG11409	NA	31078	-1.26917422486758	https://www.ncbi.nlm.nih.gov/gene/?term=31078
CG11417	CG11417	NA	31083	0.401070461160146	https://www.ncbi.nlm.nih.gov/gene/?term=31083
CG11437	CG11437	NA	40470	-5.26116195780291	https://www.ncbi.nlm.nih.gov/gene/?term=40470
CG11444	CG11444	NA	31388	0.47238150997873	https://www.ncbi.nlm.nih.gov/gene/?term=31388
CG11449	CG11449	NA	40467	-5.65119885008474	https://www.ncbi.nlm.nih.gov/gene/?term=40467
CG11453	CG11453	NA	42355	-1.37270997107024	https://www.ncbi.nlm.nih.gov/gene/?term=42355
CG11475	CG11475	NA	37513	-4.16676122824929	https://www.ncbi.nlm.nih.gov/gene/?term=37513
CG11486	CG11486	NA	38369	0.628444963578892	https://www.ncbi.nlm.nih.gov/gene/?term=38369
CG11498	CG11498	NA	43585	-3.75255925122527	https://www.ncbi.nlm.nih.gov/gene/?term=43585
CG11504	CG11504	NA	43557	0.699231157600964	https://www.ncbi.nlm.nih.gov/gene/?term=43557
CG11505	CG11505	NA	38399	0.557227417885694	https://www.ncbi.nlm.nih.gov/gene/?term=38399
CG11529	CG11529	NA	39395	-2.69807989658749	https://www.ncbi.nlm.nih.gov/gene/?term=39395
CG11550	CG11550	NA	43731	-1.97106511414689	https://www.ncbi.nlm.nih.gov/gene/?term=43731
CG11581	CG11581	NA	32362	-7.93207730046976	https://www.ncbi.nlm.nih.gov/gene/?term=32362
CG11584	CG11584	NA	32363	-4.80824064253331	https://www.ncbi.nlm.nih.gov/gene/?term=32363
CG11585	CG11585	NA	32365	-7.90681108633797	https://www.ncbi.nlm.nih.gov/gene/?term=32365
CG11588	CG11588	NA	39347	-8.17384070274835	https://www.ncbi.nlm.nih.gov/gene/?term=39347
CG11593	CG11593	NA	38477	0.80077090063364	https://www.ncbi.nlm.nih.gov/gene/?term=38477
CG11597	CG11597	NA	39337	-2.66157829651703	https://www.ncbi.nlm.nih.gov/gene/?term=39337
CG11598	CG11598	NA	41554	-3.70610690010674	https://www.ncbi.nlm.nih.gov/gene/?term=41554
CG11600	CG11600	NA	41555	-5.50629473566819	https://www.ncbi.nlm.nih.gov/gene/?term=41555
CG11608	CG11608	NA	41556	-8.50317365852627	https://www.ncbi.nlm.nih.gov/gene/?term=41556
CG11626	CG11626	NA	42323	-4.052710597658	https://www.ncbi.nlm.nih.gov/gene/?term=42323
CG11630	CG11630	NA	35429	-4.39882187853064	https://www.ncbi.nlm.nih.gov/gene/?term=35429
CG11634	CG11634	NA	35434	-8.19710633733815	https://www.ncbi.nlm.nih.gov/gene/?term=35434
CG11635	CG11635	NA	35808	-4.42455519294176	https://www.ncbi.nlm.nih.gov/gene/?term=35808
CG11656	CG11656	NA	41600	-5.16595581888024	https://www.ncbi.nlm.nih.gov/gene/?term=41600
CG11659	CG11659	NA	42352	-3.5783144257159	https://www.ncbi.nlm.nih.gov/gene/?term=42352
CG11664	CG11664	NA	31033	-6.05285877816839	https://www.ncbi.nlm.nih.gov/gene/?term=31033
CG11666	CG11666	NA	50121	-6.7353288852096	https://www.ncbi.nlm.nih.gov/gene/?term=50121
CG11668	CG11668	NA	41606	-3.02808306862542	https://www.ncbi.nlm.nih.gov/gene/?term=41606
CG11670	CG11670	NA	41608	-3.54221158609837	https://www.ncbi.nlm.nih.gov/gene/?term=41608
CG11674	CG11674	NA	32374	0.550256782825016	https://www.ncbi.nlm.nih.gov/gene/?term=32374
CG11693	CG11693	NA	40984	-8.00451566159169	https://www.ncbi.nlm.nih.gov/gene/?term=40984
CG11694	CG11694	NA	40985	-8.18849936661247	https://www.ncbi.nlm.nih.gov/gene/?term=40985
CG11698	CG11698	NA	40986	-6.84701966327521	https://www.ncbi.nlm.nih.gov/gene/?term=40986
CG11700	CG11700	NA	31564	-2.97525561267036	https://www.ncbi.nlm.nih.gov/gene/?term=31564
CG11703	CG11703	NA	42307	-6.04201848928694	https://www.ncbi.nlm.nih.gov/gene/?term=42307
CG11714	CG11714	NA	3772566	-4.3841975861864	https://www.ncbi.nlm.nih.gov/gene/?term=3772566
CG11726	CG11726	NA	39275	-4.65982721023659	https://www.ncbi.nlm.nih.gov/gene/?term=39275
CG11737	CG11737	NA	41009	0.552326948121054	https://www.ncbi.nlm.nih.gov/gene/?term=41009
CG11788	CG11788	NA	37295	-0.844748930806891	https://www.ncbi.nlm.nih.gov/gene/?term=37295
CG11807	CG11807	NA	36683	0.508696258111275	https://www.ncbi.nlm.nih.gov/gene/?term=36683
CG11811	CG11811	NA	39213	0.750962194662297	https://www.ncbi.nlm.nih.gov/gene/?term=39213
CG11815	CG11815	NA	38263	-7.2315800272061	https://www.ncbi.nlm.nih.gov/gene/?term=38263
CG11828	CG11828	NA	43416	-4.81411943220466	https://www.ncbi.nlm.nih.gov/gene/?term=43416
CG11843	CG11843	NA	43432	-4.04104187223821	https://www.ncbi.nlm.nih.gov/gene/?term=43432
CG11854	CG11854	NA	43037	-2.55016204157564	https://www.ncbi.nlm.nih.gov/gene/?term=43037
CG11857	CG11857	NA	43042	0.444141894132871	https://www.ncbi.nlm.nih.gov/gene/?term=43042
CG11873	CG11873	NA	43435	0.673077747672258	https://www.ncbi.nlm.nih.gov/gene/?term=43435
CG11897	CG11897	NA	43450	0.547221782798359	https://www.ncbi.nlm.nih.gov/gene/?term=43450
CG11898	CG11898	NA	43451	-1.5040788070032	https://www.ncbi.nlm.nih.gov/gene/?term=43451
CG11905	CG11905	NA	39895	-4.29656044594142	https://www.ncbi.nlm.nih.gov/gene/?term=39895
CG11912	CG11912	NA	33205	1.0264198500066	https://www.ncbi.nlm.nih.gov/gene/?term=33205
CG11929	CG11929	NA	33668	-6.39361364825627	https://www.ncbi.nlm.nih.gov/gene/?term=33668
CG11951	CG11951	NA	43463	-1.56434259438605	https://www.ncbi.nlm.nih.gov/gene/?term=43463
CG11966	CG11966	NA	41069	-3.27221181095678	https://www.ncbi.nlm.nih.gov/gene/?term=41069
CG11977	CG11977	NA	41076	-5.15413322809662	https://www.ncbi.nlm.nih.gov/gene/?term=41076
CG11983	CG11983	NA	41081	-2.54056075485185	https://www.ncbi.nlm.nih.gov/gene/?term=41081
CG11999	CG11999	NA	40637	0.458043264357173	https://www.ncbi.nlm.nih.gov/gene/?term=40637
CG12003	CG12003	NA	38183	-4.84536606047424	https://www.ncbi.nlm.nih.gov/gene/?term=38183
CG12004	CG12004	NA	38185	0.410325796103115	https://www.ncbi.nlm.nih.gov/gene/?term=38185
CG12020	CG12020	NA	38233	-4.58660740236679	https://www.ncbi.nlm.nih.gov/gene/?term=38233
CG12024	CG12024	NA	38243	0.514111856544725	https://www.ncbi.nlm.nih.gov/gene/?term=38243
CG12035	CG12035	NA	38217	-8.21408153002943	https://www.ncbi.nlm.nih.gov/gene/?term=38217
CG12038	CG12038	NA	2768997	-2.47389319124704	https://www.ncbi.nlm.nih.gov/gene/?term=2768997
CG12054	CG12054	NA	43694	0.510620039623367	https://www.ncbi.nlm.nih.gov/gene/?term=43694
CG12061	CG12061	NA	3354990	-5.78826953141082	https://www.ncbi.nlm.nih.gov/gene/?term=3354990
CG12065	CG12065	NA	31798	0.403528809427895	https://www.ncbi.nlm.nih.gov/gene/?term=31798
CG12069	CG12069	NA	43643	-2.42686429548436	https://www.ncbi.nlm.nih.gov/gene/?term=43643
CG12071	CG12071	NA	43660	-0.898856614178541	https://www.ncbi.nlm.nih.gov/gene/?term=43660
CG12078	CG12078	NA	38401	-4.58054797246084	https://www.ncbi.nlm.nih.gov/gene/?term=38401
CG1208	CG1208	NA	40727	-1.67788202377392	https://www.ncbi.nlm.nih.gov/gene/?term=40727
CG12084	CG12084	NA	192509	0.399879799700051	https://www.ncbi.nlm.nih.gov/gene/?term=192509
CG12115	CG12115	NA	31853	-6.69806290336506	https://www.ncbi.nlm.nih.gov/gene/?term=31853
CG12121	CG12121	NA	31866	0.439850145255849	https://www.ncbi.nlm.nih.gov/gene/?term=31866
CG12126	CG12126	NA	35805	-7.49246378275685	https://www.ncbi.nlm.nih.gov/gene/?term=35805
CG12133	CG12133	NA	36036	-5.49280137190752	https://www.ncbi.nlm.nih.gov/gene/?term=36036
CG12147	CG12147	NA	40651	-5.88201412706015	https://www.ncbi.nlm.nih.gov/gene/?term=40651
CG12163	CG12163	NA	40628	0.343069080441828	https://www.ncbi.nlm.nih.gov/gene/?term=40628
CG12164	CG12164	NA	35651	-3.98795290012944	https://www.ncbi.nlm.nih.gov/gene/?term=35651
CG12177	CG12177	NA	32326	0.74912739979889	https://www.ncbi.nlm.nih.gov/gene/?term=32326
CG12179	CG12179	NA	31393	0.528728046126521	https://www.ncbi.nlm.nih.gov/gene/?term=31393
CG12184	CG12184	NA	31392	-3.36808620238341	https://www.ncbi.nlm.nih.gov/gene/?term=31392
CG12200	CG12200	NA	32932	-4.75827564604042	https://www.ncbi.nlm.nih.gov/gene/?term=32932
CG12209	CG12209	NA	36077	-3.93904869627622	https://www.ncbi.nlm.nih.gov/gene/?term=36077
CG12219	CG12219	NA	31572	0.664460490122544	https://www.ncbi.nlm.nih.gov/gene/?term=31572
CG12224	CG12224	NA	41453	-3.58419155537504	https://www.ncbi.nlm.nih.gov/gene/?term=41453
CG12229	CG12229	NA	39945	-2.95599472437992	https://www.ncbi.nlm.nih.gov/gene/?term=39945
CG12231	CG12231	NA	32942	-7.44064473920819	https://www.ncbi.nlm.nih.gov/gene/?term=32942
CG12236	CG12236	NA	31523	0.577205149455628	https://www.ncbi.nlm.nih.gov/gene/?term=31523
CG12256	CG12256	NA	14462452	-4.08843028847117	https://www.ncbi.nlm.nih.gov/gene/?term=14462452
CG12262	CG12262	NA	38864	0.836396588259554	https://www.ncbi.nlm.nih.gov/gene/?term=38864
CG12288	CG12288	NA	35027	0.438555929380706	https://www.ncbi.nlm.nih.gov/gene/?term=35027
CG12289	CG12289	NA	39279	-5.56269625976805	https://www.ncbi.nlm.nih.gov/gene/?term=39279
CG12299	CG12299	NA	34483	0.591179402916122	https://www.ncbi.nlm.nih.gov/gene/?term=34483
CG12307	CG12307	NA	34584	-7.00065321015796	https://www.ncbi.nlm.nih.gov/gene/?term=34584
CG12309	CG12309	NA	36126	-4.51638202738873	https://www.ncbi.nlm.nih.gov/gene/?term=36126
CG1231	CG1231	NA	38060	-3.70565554266931	https://www.ncbi.nlm.nih.gov/gene/?term=38060
CG12310	CG12310	NA	39634	-4.72191821874697	https://www.ncbi.nlm.nih.gov/gene/?term=39634
CG12316	CG12316	NA	39650	0.714108320984168	https://www.ncbi.nlm.nih.gov/gene/?term=39650
CG12344	CG12344	NA	36145	-2.49299160532493	https://www.ncbi.nlm.nih.gov/gene/?term=36145
CG12347	CG12347	NA	42152	-5.07416171280405	https://www.ncbi.nlm.nih.gov/gene/?term=42152
CG12362	CG12362	NA	39193	-5.47420482999205	https://www.ncbi.nlm.nih.gov/gene/?term=39193
CG12391	CG12391	NA	36170	0.670056492574273	https://www.ncbi.nlm.nih.gov/gene/?term=36170
CG12395	CG12395	NA	32571	-5.90390245929705	https://www.ncbi.nlm.nih.gov/gene/?term=32571
CG12402	CG12402	NA	41714	-2.64123397958446	https://www.ncbi.nlm.nih.gov/gene/?term=41714
CG12438	CG12438	NA	34202	-4.77561250673862	https://www.ncbi.nlm.nih.gov/gene/?term=34202
CG12439	CG12439	NA	34234	-6.65246652920362	https://www.ncbi.nlm.nih.gov/gene/?term=34234
CG12446	CG12446	NA	33147	-3.99396116284287	https://www.ncbi.nlm.nih.gov/gene/?term=33147
CG12448	CG12448	NA	34942	-5.31310367421884	https://www.ncbi.nlm.nih.gov/gene/?term=34942
CG12464	CG12464	NA	36516	-7.22646963842855	https://www.ncbi.nlm.nih.gov/gene/?term=36516
CG12470	CG12470	NA	30977	-6.12074508595911	https://www.ncbi.nlm.nih.gov/gene/?term=30977
CG12477	CG12477	NA	40040	-3.51383632707918	https://www.ncbi.nlm.nih.gov/gene/?term=40040
CG12479	CG12479	NA	50344	-6.37073810902109	https://www.ncbi.nlm.nih.gov/gene/?term=50344
CG12480	CG12480	NA	32359	-4.44982684721355	https://www.ncbi.nlm.nih.gov/gene/?term=32359
CG12484	CG12484	NA	37310	-1.66558979452863	https://www.ncbi.nlm.nih.gov/gene/?term=37310
CG12496	CG12496	NA	31226	-4.76299735516744	https://www.ncbi.nlm.nih.gov/gene/?term=31226
CG12498	CG12498	NA	31272	-4.38045520599321	https://www.ncbi.nlm.nih.gov/gene/?term=31272
CG12502	CG12502	NA	38102	-2.40754050701623	https://www.ncbi.nlm.nih.gov/gene/?term=38102
CG12506	CG12506	NA	33249	-6.42736300554596	https://www.ncbi.nlm.nih.gov/gene/?term=33249
CG12507	CG12507	NA	32580	-4.47536910683852	https://www.ncbi.nlm.nih.gov/gene/?term=32580
CG12511	CG12511	NA	33797	-4.79317361282375	https://www.ncbi.nlm.nih.gov/gene/?term=33797
CG12516	CG12516	NA	43370	-7.14605619687288	https://www.ncbi.nlm.nih.gov/gene/?term=43370
CG12520	CG12520	NA	39466	-4.12691228275246	https://www.ncbi.nlm.nih.gov/gene/?term=39466
CG12523	CG12523	NA	39216	-4.24867975930004	https://www.ncbi.nlm.nih.gov/gene/?term=39216
CG12531	CG12531	NA	32986	-1.29717813145652	https://www.ncbi.nlm.nih.gov/gene/?term=32986
CG12535	CG12535	NA	31311	-3.22060293798914	https://www.ncbi.nlm.nih.gov/gene/?term=31311
CG12539	CG12539	NA	32412	-3.45096060566454	https://www.ncbi.nlm.nih.gov/gene/?term=32412
CG12540	CG12540	NA	32393	-4.74838032614074	https://www.ncbi.nlm.nih.gov/gene/?term=32393
CG12541	CG12541	NA	31650	-1.8735411448211	https://www.ncbi.nlm.nih.gov/gene/?term=31650
CG12567	CG12567	NA	3355094	0.614737946900104	https://www.ncbi.nlm.nih.gov/gene/?term=3355094
CG12589	CG12589	NA	50157	-5.6816969447503	https://www.ncbi.nlm.nih.gov/gene/?term=50157
CG12590	CG12590	NA	40618	-4.18060304361606	https://www.ncbi.nlm.nih.gov/gene/?term=40618
CG12594	CG12594	NA	41416	-2.86545967326058	https://www.ncbi.nlm.nih.gov/gene/?term=41416
CG12605	CG12605	NA	38468	-0.677815127030283	https://www.ncbi.nlm.nih.gov/gene/?term=38468
CG12607	CG12607	NA	38547	-4.29600574132472	https://www.ncbi.nlm.nih.gov/gene/?term=38547
CG12608	CG12608	NA	32463	0.557715245039493	https://www.ncbi.nlm.nih.gov/gene/?term=32463
CG12620	CG12620	NA	35034	-6.08500139370763	https://www.ncbi.nlm.nih.gov/gene/?term=35034
CG12645	CG12645	NA	31947	-5.05424561312601	https://www.ncbi.nlm.nih.gov/gene/?term=31947
CG12662	CG12662	NA	31825	-5.14888082152542	https://www.ncbi.nlm.nih.gov/gene/?term=31825
CG12672	CG12672	NA	32781	-1.68780173972849	https://www.ncbi.nlm.nih.gov/gene/?term=32781
CG12680	CG12680	NA	31427	-7.65691144033387	https://www.ncbi.nlm.nih.gov/gene/?term=31427
CG12682	CG12682	NA	31415	-8.00725204867313	https://www.ncbi.nlm.nih.gov/gene/?term=31415
CG12684	CG12684	NA	31390	-3.94610303657596	https://www.ncbi.nlm.nih.gov/gene/?term=31390
CG12688	CG12688	NA	31378	-4.86755783547211	https://www.ncbi.nlm.nih.gov/gene/?term=31378
CG12689	CG12689	NA	31676	-7.4029005972396	https://www.ncbi.nlm.nih.gov/gene/?term=31676
CG12691	CG12691	NA	31370	-7.18979358955514	https://www.ncbi.nlm.nih.gov/gene/?term=31370
CG12693	CG12693	NA	31375	-6.18826177578205	https://www.ncbi.nlm.nih.gov/gene/?term=31375
CG12698	CG12698	NA	32570	-5.00938492007557	https://www.ncbi.nlm.nih.gov/gene/?term=32570
CG12708	CG12708	NA	32502	-3.10495988365416	https://www.ncbi.nlm.nih.gov/gene/?term=32502
CG12716	CG12716	NA	32248	2.46638290600732	https://www.ncbi.nlm.nih.gov/gene/?term=32248
